Code,City,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another
98998,Scobinti,7169,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99058,Sinesti,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99101,Siretel,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99165,Stolniceni-Prajescu,3671,0,381,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99209,Strunga,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99290,Scheia,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99370,Sipote,5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99441,Tansa,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99478,Tatarusi,5273,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99539,Todiresti,4812,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99600,Trifesti,3647,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99673,Tibana,6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99780,Tibanesti,6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99879,Tiganasi,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99922,Tutora,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99968,Valea Seaca,5192,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100004,Victoria,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100086,Vanatori,4447,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100148,Vladeni,3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100219,Voinesti,5846,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100273,Bals,3236,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100282,Costesti,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100308,Draguseni,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100317,Fantanele,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100326,Harmanesti,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100335,Rachiteni,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100344,Roscani,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100353,Valea Lupului,4554,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100362,Ciohorani,1549,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100521,Municipiul Giurgiu,51455,31,2759,0,6,31,6,0,0,0,4,0,3,3,0,0,0,8,3,0,0,31
100549,Slobozia,1914,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100576,Oras Buftea,19705,10,1511,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29
100610,Municipiul Oltenita,21025,7,1398,0,0,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12
100638,Mitreni,3933,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100683,Municipiul Urziceni,13483,6,441,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
100709,Ciocarlia,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100736,Manasia,3998,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100754,Adancata,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100781,Adunatii-Copaceni,6108,0,76,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100834,Afumati,6752,3,387,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,9
100852,Alexeni,2203,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100870,Armasesti,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100923,Axintele,2525,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100969,Balotesti,7482,11,274,3,8,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,19
101001,Baneasa,4643,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101056,Barcanesti,3006,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101083,Belciugatele,2234,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101145,Berceni,5683,7,48,0,0,23,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,3
101163,Bolintin-Deal,5647,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101190,Oras Bolintin-Vale,9412,0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101243,Brazii,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101298,Branesti,9875,6,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
101341,Brezoaele,3914,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101378,Bucsani,3792,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101458,Oras Budesti,4312,0,2635,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101519,Bulbucata,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101564,Butimanu,2241,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101617,Buturugeni,3635,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101662,Calugareni,5705,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101724,Cascioarele,1804,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101742,Cernica,9115,6,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5
101804,Chirnogi,5576,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101822,Chiselet,2555,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101840,Ciocanesti,4786,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101902,Ciolpani,4548,0,46,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101957,Ciorogarla,5595,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101984,Clejani,2992,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102035,Clinceni,6360,0,68,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102071,Colibasi,3274,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102106,Comana,6385,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102160,Corbeanca,6267,24,74,0,9,4,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,29
102213,Cornetu,5662,0,357,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102240,Cosereni,4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102286,Crevedia,7454,8,49,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14
102348,Crevedia Mare,4731,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102419,Curcani,3207,0,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102446,Daia,2697,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102473,Dascalu,3022,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102525,Darasti-Ilfov,2925,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102543,1 Decembrie,6730,0,470,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
102570,Domnesti,7963,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
102605,Dragomiresti-Vale,5078,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102641,Dragoesti,1053,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102703,Dridu,3400,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102749,Oras Fierbinti-Targ,4851,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102794,Floresti-Stoenesti,8940,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102838,Frasinet,1560,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102909,Fratesti,4739,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102945,Frumusani,4278,8,1121,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103014,Fundeni,4841,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103032,Oras Fundulea,6035,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103087,Gaiseni,4852,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103130,Ganeasa,3226,4,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103194,Gaujani,2033,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103238,Ghimpati,5085,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103283,Garbovi,3768,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103309,Gogosari,1847,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103354,Gostinu,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103372,Gostinari,1930,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103407,Gradinari,3448,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
103443,Gradistea,3137,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103470,Greaca,2493,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103513,Gruiu,7102,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
103568,Gurbanesti,1170,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103639,Hotarele,3599,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103693,Iepuresti,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103764,Ileana,3391,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103862,Ion Roata,3192,0,455,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103899,Izvoarele,3722,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103960,Jilavele,3315,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103997,Joita,3708,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104047,Letca Noua,3429,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104083,Luica,2039,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104118,Mihai Bravu,2434,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104136,Oras Mihailesti,7179,0,214,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104181,Manastirea,4574,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104225,Marsa,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104243,Moara Vlasiei,6057,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104270,Movilita,2552,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104323,Nana,2029,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104341,Nicolae Balcescu,1639,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104387,Niculesti,4670,0,158,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
104421,Nuci,2964,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104485,Ogrezeni,4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104519,Oinacu,3196,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104546,Peris,7248,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
104582,Petrachioaia,3055,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104635,Plataresti,3702,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
104680,Prundu,3427,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104715,Putineiu,2210,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104751,Radovanu,4066,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104788,Rasuceni,2339,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104831,Roata De Jos,7365,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104886,Sarulesti,2255,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104975,Schitu,1836,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
105026,Sinesti,2473,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105106,Singureni,2694,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105142,Slobozia Moara,2100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105160,Snagov,6689,4,6,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,11
105222,Sohatu,2951,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105259,Spantov,2949,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105295,Stanesti,2844,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105348,Stoenesti,2157,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105384,Soldanu,2456,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105419,Stefanestii De Jos,3791,3,897,0,8,120,0,0,0,0,0,0,0,3,3,0,0,72,0,0,0,12
105455,Tamadau Mare,2454,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105534,Tartasesti,5564,3,125,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
105570,Tunari,4542,3,449,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
105605,Ulmeni,4103,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105623,Ulmi,7635,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105712,Valea Argovei,2368,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105776,Valea Dragului,2787,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105794,Valea Macrisului,1791,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105829,Vasilati,3969,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105874,Varasti,4671,0,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105909,Vedea,2571,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105936,Vidra,7676,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105972,Vanatorii Mici,4818,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106318,Municipiul Baia Mare,96105,12750,3107,153,270,19,9,0,3,7,3,0,4,32,32,0,4,0,0,6,0,41
106363,Grosi,2706,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106407,Recea,5551,233,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106461,Oras Tautii-Magheraus,5891,847,68,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106559,Municipiul Sighetu Marmatiei,28634,4417,490,750,57,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,11
106620,Sarasau,2089,7,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106648,Vadu Izei,2554,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106684,Oras Baia Sprie,11318,2602,606,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
106746,Oras Borsa,25197,357,141,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106782,Oras Cavnic,4064,699,26,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106817,Oras Targu Lapus,9787,1285,101,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106979,Oras Viseu De Sus,12776,387,52,81,606,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
107001,Ardusat,2633,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107047,Arinis,931,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107083,Asuaju De Sus,1391,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107118,Baita De Sub Codru,1784,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107154,Baiut,1444,785,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107190,Basesti,1301,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107234,Bicaz,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107270,Bistra,443,0,7,3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
107314,Barsana,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107350,Bocicoiu Mare,1445,246,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
107403,Bogdan Voda,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107430,Boiu Mare,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107485,Botiza,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107519,Budesti,2997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107546,Calinesti,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107582,Cernesti,3516,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107662,Cicarlau,3452,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107715,Campulung La Tisa,589,1694,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107733,Copalnic-Manastur,5063,14,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107868,Coroieni,1721,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107920,Cupseni,3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107975,Desesti,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108017,Oras Dragomiresti,3129,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108035,Dumbravita,4208,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108106,Farcasa,3840,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108151,Giulesti,3019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108204,Ieud,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108222,Lapus,3528,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108240,Leordina,2423,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108268,Miresu Mare,4527,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108348,Moisei,8851,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108366,Oarta De Jos,1185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108400,Ocna Sugatag,3310,300,81,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
108455,Petrova,2414,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108473,Poienile De Sub Munte,307,36,0,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
108491,Remetea Chioarului,2160,359,236,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108552,Remeti,571,225,37,2156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108598,Repedea,90,0,16,4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
108614,Rona De Jos,1689,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108632,Rona De Sus,193,313,0,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108669,Rozavlea,2994,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108696,Ruscova,190,5,182,5011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108712,Satulung,4382,93,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108794,Sacalaseni,2161,8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108874,Sacel,3353,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108892,Oras Salistea De Sus,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108918,Salsig,1407,6,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108945,Sapanta,2791,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108963,Oras Seini,7011,1387,192,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109005,Stramtura,3549,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109041,Suciu De Sus,3525,6,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109096,Sisesti,5167,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109176,Oras Somcuta Mare,6103,111,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
109265,Oras Ulmeni,3764,1664,1571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109354,Valea Chioarului,1803,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109425,Vima Mica,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109504,Viseu De Jos,4687,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109773,Municipiul Drobeta-Turnu Severin,84607,60,549,0,52,30,6,0,62,0,4,0,20,8,6,12,0,13,0,3,0,15
109826,Simian,8248,5,708,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
109924,Oras Baia De Arama,4574,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110027,Obarsia-Closani,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110063,Municipiul Orsova,9074,53,114,3,92,9,0,0,74,0,0,0,0,0,3,133,0,3,0,0,0,3
110116,Oras Strehaia,8502,8,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110232,Oras Vanju Mare,4913,5,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110296,Bala,3764,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110456,Balta,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110535,Balacita,2475,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110571,Bacles,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110688,Balvanesti,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110740,Breznita-Motru,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110820,Breznita-Ocol,3719,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
110875,Brosteni,2739,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110946,Burila Mare,2137,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111006,Butoiesti,3107,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111097,Cazanesti,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111220,Ciresu,561,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111275,Corcova,4920,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111417,Corlatel,1102,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111444,Cujmir,3048,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111480,Devesel,2857,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111550,Darvari,2330,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
